STATION,DATE,TMAX,city
USW00023183,2014-12-30,172,Phoenix
USW00023183,2014-12-31,100,Phoenix
USW00023183,2015-01-01,78,Phoenix
USW00023183,2015-01-02,122,Phoenix
USW00023183,2015-01-03,122,Phoenix
USW00023183,2015-01-04,183,Phoenix
USW00023183,2015-01-05,233,Phoenix
USW00023183,2015-01-06,261,Phoenix
USW00023183,2015-01-07,272,Phoenix
USW00023183,2015-01-08,217,Phoenix
USW00023183,2015-01-09,239,Phoenix
USW00023183,2015-01-10,183,Phoenix
USW00023183,2015-01-11,222,Phoenix
USW00023183,2015-01-12,194,Phoenix
USW00023183,2015-01-13,172,Phoenix
USW00023183,2015-01-14,194,Phoenix
USW00023183,2015-01-15,222,Phoenix
USW00023183,2015-01-16,233,Phoenix
USW00023183,2015-01-17,228,Phoenix
USW00023183,2015-01-18,239,Phoenix
USW00023183,2015-01-19,239,Phoenix
USW00023183,2015-01-20,239,Phoenix
USW00023183,2015-01-21,233,Phoenix
USW00023183,2015-01-22,183,Phoenix
USW00023183,2015-01-23,178,Phoenix
USW00023183,2015-01-24,250,Phoenix
USW00023183,2015-01-25,256,Phoenix
USW00023183,2015-01-26,217,Phoenix
USW00023183,2015-01-27,233,Phoenix
USW00023183,2015-01-28,239,Phoenix
USW00023183,2015-01-29,217,Phoenix
USW00023183,2015-01-30,156,Phoenix
USW00023183,2015-01-31,156,Phoenix
USW00023183,2015-02-01,206,Phoenix
USW00023183,2015-02-02,228,Phoenix
USW00023183,2015-02-03,244,Phoenix
USW00023183,2015-02-04,250,Phoenix
USW00023183,2015-02-05,278,Phoenix
USW00023183,2015-02-06,289,Phoenix
USW00023183,2015-02-07,272,Phoenix
USW00023183,2015-02-08,278,Phoenix
USW00023183,2015-02-09,283,Phoenix
USW00023183,2015-02-10,283,Phoenix
USW00023183,2015-02-11,272,Phoenix
USW00023183,2015-02-12,256,Phoenix
USW00023183,2015-02-13,267,Phoenix
USW00023183,2015-02-14,283,Phoenix
USW00023183,2015-02-15,261,Phoenix
USW00023183,2015-02-16,261,Phoenix
USW00023183,2015-02-17,250,Phoenix
USW00023183,2015-02-18,261,Phoenix
USW00023183,2015-02-19,267,Phoenix
USW00023183,2015-02-20,261,Phoenix
USW00023183,2015-02-21,261,Phoenix
USW00023183,2015-02-22,222,Phoenix
USW00023183,2015-02-23,211,Phoenix
USW00023183,2015-02-24,194,Phoenix
USW00023183,2015-02-25,222,Phoenix
USW00023183,2015-02-26,250,Phoenix
USW00023183,2015-02-27,256,Phoenix
USW00023183,2015-02-28,211,Phoenix
USW00023183,2015-03-01,250,Phoenix
USW00023183,2015-03-02,189,Phoenix
USW00023183,2015-03-03,183,Phoenix
USW00023183,2015-03-04,211,Phoenix
USW00023183,2015-03-05,239,Phoenix
USW00023183,2015-03-06,283,Phoenix
USW00023183,2015-03-07,283,Phoenix
USW00023183,2015-03-08,283,Phoenix
USW00023183,2015-03-09,289,Phoenix
USW00023183,2015-03-10,306,Phoenix
USW00023183,2015-03-11,306,Phoenix
USW00023183,2015-03-12,300,Phoenix
USW00023183,2015-03-13,311,Phoenix
USW00023183,2015-03-14,311,Phoenix
USW00023183,2015-03-15,317,Phoenix
USW00023183,2015-03-16,322,Phoenix
USW00023183,2015-03-17,328,Phoenix
USW00023183,2015-03-18,272,Phoenix
USW00023183,2015-03-19,211,Phoenix
USW00023183,2015-03-20,272,Phoenix
USW00023183,2015-03-21,294,Phoenix
USW00023183,2015-03-22,317,Phoenix
USW00023183,2015-03-23,311,Phoenix
USW00023183,2015-03-24,300,Phoenix
USW00023183,2015-03-25,311,Phoenix
USW00023183,2015-03-26,317,Phoenix
USW00023183,2015-03-27,350,Phoenix
USW00023183,2015-03-28,350,Phoenix
USW00023183,2015-03-29,361,Phoenix
USW00023183,2015-03-30,356,Phoenix
USW00023183,2015-03-31,350,Phoenix
USW00023183,2015-04-01,328,Phoenix
USW00023183,2015-04-02,306,Phoenix
USW00023183,2015-04-03,300,Phoenix
USW00023183,2015-04-04,317,Phoenix
USW00023183,2015-04-05,317,Phoenix
USW00023183,2015-04-06,300,Phoenix
USW00023183,2015-04-07,289,Phoenix
USW00023183,2015-04-08,256,Phoenix
USW00023183,2015-04-09,283,Phoenix
USW00023183,2015-04-10,306,Phoenix
USW00023183,2015-04-11,300,Phoenix
USW00023183,2015-04-12,300,Phoenix
USW00023183,2015-04-13,322,Phoenix
USW00023183,2015-04-14,344,Phoenix
USW00023183,2015-04-15,289,Phoenix
USW00023183,2015-04-16,239,Phoenix
USW00023183,2015-04-17,278,Phoenix
USW00023183,2015-04-18,322,Phoenix
USW00023183,2015-04-19,333,Phoenix
USW00023183,2015-04-20,339,Phoenix
USW00023183,2015-04-21,328,Phoenix
USW00023183,2015-04-22,317,Phoenix
USW00023183,2015-04-23,283,Phoenix
USW00023183,2015-04-24,256,Phoenix
USW00023183,2015-04-25,272,Phoenix
USW00023183,2015-04-26,239,Phoenix
USW00023183,2015-04-27,306,Phoenix
USW00023183,2015-04-28,339,Phoenix
USW00023183,2015-04-29,356,Phoenix
USW00023183,2015-04-30,372,Phoenix
USW00023183,2015-05-01,383,Phoenix
USW00023183,2015-05-02,367,Phoenix
USW00023183,2015-05-03,356,Phoenix
USW00023183,2015-05-04,294,Phoenix
USW00023183,2015-05-05,300,Phoenix
USW00023183,2015-05-06,322,Phoenix
USW00023183,2015-05-07,300,Phoenix
USW00023183,2015-05-08,239,Phoenix
USW00023183,2015-05-09,250,Phoenix
USW00023183,2015-05-10,317,Phoenix
USW00023183,2015-05-11,356,Phoenix
USW00023183,2015-05-12,328,Phoenix
USW00023183,2015-05-13,328,Phoenix
USW00023183,2015-05-14,306,Phoenix
USW00023183,2015-05-15,244,Phoenix
USW00023183,2015-05-16,239,Phoenix
USW00023183,2015-05-17,300,Phoenix
USW00023183,2015-05-18,322,Phoenix
USW00023183,2015-05-19,306,Phoenix
USW00023183,2015-05-20,339,Phoenix
USW00023183,2015-05-21,328,Phoenix
USW00023183,2015-05-22,278,Phoenix
USW00023183,2015-05-23,283,Phoenix
USW00023183,2015-05-24,294,Phoenix
USW00023183,2015-05-25,333,Phoenix
USW00023183,2015-05-26,356,Phoenix
USW00023183,2015-05-27,361,Phoenix
USW00023183,2015-05-28,367,Phoenix
USW00023183,2015-05-29,394,Phoenix
USW00023183,2015-05-30,406,Phoenix
USW00023183,2015-05-31,417,Phoenix
USW00023183,2015-06-01,406,Phoenix
USW00023183,2015-06-02,400,Phoenix
USW00023183,2015-06-03,389,Phoenix
USW00023183,2015-06-04,361,Phoenix
USW00023183,2015-06-05,322,Phoenix
USW00023183,2015-06-06,361,Phoenix
USW00023183,2015-06-07,378,Phoenix
USW00023183,2015-06-08,406,Phoenix
USW00023183,2015-06-09,350,Phoenix
USW00023183,2015-06-10,350,Phoenix
USW00023183,2015-06-11,378,Phoenix
USW00023183,2015-06-12,400,Phoenix
USW00023183,2015-06-13,406,Phoenix
USW00023183,2015-06-14,417,Phoenix
USW00023183,2015-06-15,444,Phoenix
USW00023183,2015-06-16,444,Phoenix
USW00023183,2015-06-17,456,Phoenix
USW00023183,2015-06-18,461,Phoenix
USW00023183,2015-06-19,456,Phoenix
USW00023183,2015-06-20,444,Phoenix
USW00023183,2015-06-21,428,Phoenix
USW00023183,2015-06-22,428,Phoenix
USW00023183,2015-06-23,439,Phoenix
USW00023183,2015-06-24,444,Phoenix
USW00023183,2015-06-25,433,Phoenix
USW00023183,2015-06-26,417,Phoenix
USW00023183,2015-06-27,422,Phoenix
USW00023183,2015-06-28,433,Phoenix
USW00023183,2015-06-29,433,Phoenix
USW00023183,2015-06-30,417,Phoenix
USW00023183,2015-07-01,411,Phoenix
USW00023183,2015-07-02,411,Phoenix
USW00023183,2015-07-03,378,Phoenix
USW00023183,2015-07-04,411,Phoenix
USW00023183,2015-07-05,389,Phoenix
USW00023183,2015-07-06,400,Phoenix
USW00023183,2015-07-07,422,Phoenix
USW00023183,2015-07-08,428,Phoenix
USW00023183,2015-07-09,389,Phoenix
USW00023183,2015-07-10,400,Phoenix
USW00023183,2015-07-11,411,Phoenix
USW00023183,2015-07-12,411,Phoenix
USW00023183,2015-07-13,422,Phoenix
USW00023183,2015-07-14,428,Phoenix
USW00023183,2015-07-15,411,Phoenix
USW00023183,2015-07-16,417,Phoenix
USW00023183,2015-07-17,400,Phoenix
USW00023183,2015-07-18,378,Phoenix
USW00023183,2015-07-19,361,Phoenix
USW00023183,2015-07-20,389,Phoenix
USW00023183,2015-07-21,411,Phoenix
USW00023183,2015-07-22,417,Phoenix
USW00023183,2015-07-23,406,Phoenix
USW00023183,2015-07-24,400,Phoenix
USW00023183,2015-07-25,428,Phoenix
USW00023183,2015-07-26,422,Phoenix
USW00023183,2015-07-27,411,Phoenix
USW00023183,2015-07-28,411,Phoenix
USW00023183,2015-07-29,378,Phoenix
USW00023183,2015-07-30,411,Phoenix
USW00023183,2015-07-31,433,Phoenix
USW00023183,2015-08-01,394,Phoenix
USW00023183,2015-08-02,422,Phoenix
USW00023183,2015-08-03,433,Phoenix
USW00023183,2015-08-04,439,Phoenix
USW00023183,2015-08-05,444,Phoenix
USW00023183,2015-08-06,411,Phoenix
USW00023183,2015-08-07,417,Phoenix
USW00023183,2015-08-08,389,Phoenix
USW00023183,2015-08-09,417,Phoenix
USW00023183,2015-08-10,406,Phoenix
USW00023183,2015-08-11,361,Phoenix
USW00023183,2015-08-12,422,Phoenix
USW00023183,2015-08-13,456,Phoenix
USW00023183,2015-08-14,472,Phoenix
USW00023183,2015-08-15,461,Phoenix
USW00023183,2015-08-16,444,Phoenix
USW00023183,2015-08-17,422,Phoenix
USW00023183,2015-08-18,417,Phoenix
USW00023183,2015-08-19,417,Phoenix
USW00023183,2015-08-20,417,Phoenix
USW00023183,2015-08-21,417,Phoenix
USW00023183,2015-08-22,406,Phoenix
USW00023183,2015-08-23,417,Phoenix
USW00023183,2015-08-24,422,Phoenix
USW00023183,2015-08-25,378,Phoenix
USW00023183,2015-08-26,411,Phoenix
USW00023183,2015-08-27,422,Phoenix
USW00023183,2015-08-28,428,Phoenix
USW00023183,2015-08-29,439,Phoenix
USW00023183,2015-08-30,422,Phoenix
USW00023183,2015-08-31,411,Phoenix
USW00023183,2015-09-01,372,Phoenix
USW00023183,2015-09-02,383,Phoenix
USW00023183,2015-09-03,378,Phoenix
USW00023183,2015-09-04,367,Phoenix
USW00023183,2015-09-05,350,Phoenix
USW00023183,2015-09-06,400,Phoenix
USW00023183,2015-09-07,367,Phoenix
USW00023183,2015-09-08,406,Phoenix
USW00023183,2015-09-09,356,Phoenix
USW00023183,2015-09-10,339,Phoenix
USW00023183,2015-09-11,389,Phoenix
USW00023183,2015-09-12,417,Phoenix
USW00023183,2015-09-13,394,Phoenix
USW00023183,2015-09-14,367,Phoenix
USW00023183,2015-09-15,361,Phoenix
USW00023183,2015-09-16,367,Phoenix
USW00023183,2015-09-17,367,Phoenix
USW00023183,2015-09-18,383,Phoenix
USW00023183,2015-09-19,394,Phoenix
USW00023183,2015-09-20,394,Phoenix
USW00023183,2015-09-21,333,Phoenix
USW00023183,2015-09-22,339,Phoenix
USW00023183,2015-09-23,361,Phoenix
USW00023183,2015-09-24,400,Phoenix
USW00023183,2015-09-25,394,Phoenix
USW00023183,2015-09-26,406,Phoenix
USW00023183,2015-09-27,400,Phoenix
USW00023183,2015-09-28,400,Phoenix
USW00023183,2015-09-29,394,Phoenix
USW00023183,2015-09-30,411,Phoenix
USW00023183,2015-10-01,411,Phoenix
USW00023183,2015-10-02,367,Phoenix
USW00023183,2015-10-03,350,Phoenix
USW00023183,2015-10-04,350,Phoenix
USW00023183,2015-10-05,317,Phoenix
USW00023183,2015-10-06,267,Phoenix
USW00023183,2015-10-07,283,Phoenix
USW00023183,2015-10-08,333,Phoenix
USW00023183,2015-10-09,350,Phoenix
USW00023183,2015-10-10,350,Phoenix
USW00023183,2015-10-11,367,Phoenix
USW00023183,2015-10-12,361,Phoenix
USW00023183,2015-10-13,367,Phoenix
USW00023183,2015-10-14,378,Phoenix
USW00023183,2015-10-15,356,Phoenix
USW00023183,2015-10-16,361,Phoenix
USW00023183,2015-10-17,317,Phoenix
USW00023183,2015-10-18,333,Phoenix
USW00023183,2015-10-19,300,Phoenix
USW00023183,2015-10-20,272,Phoenix
USW00023183,2015-10-21,250,Phoenix
USW00023183,2015-10-22,261,Phoenix
USW00023183,2015-10-23,289,Phoenix
USW00023183,2015-10-24,322,Phoenix
USW00023183,2015-10-25,311,Phoenix
USW00023183,2015-10-26,328,Phoenix
USW00023183,2015-10-27,317,Phoenix
USW00023183,2015-10-28,306,Phoenix
USW00023183,2015-10-29,272,Phoenix
USW00023183,2015-10-30,261,Phoenix
USW00023183,2015-10-31,283,Phoenix
USW00023183,2015-11-01,294,Phoenix
USW00023183,2015-11-02,311,Phoenix
USW00023183,2015-11-03,283,Phoenix
USW00023183,2015-11-04,206,Phoenix
USW00023183,2015-11-05,189,Phoenix
USW00023183,2015-11-06,233,Phoenix
USW00023183,2015-11-07,267,Phoenix
USW00023183,2015-11-08,283,Phoenix
USW00023183,2015-11-09,272,Phoenix
USW00023183,2015-11-10,217,Phoenix
USW00023183,2015-11-11,206,Phoenix
USW00023183,2015-11-12,250,Phoenix
USW00023183,2015-11-13,267,Phoenix
USW00023183,2015-11-14,256,Phoenix
USW00023183,2015-11-15,189,Phoenix
USW00023183,2015-11-16,156,Phoenix
USW00023183,2015-11-17,172,Phoenix
USW00023183,2015-11-18,189,Phoenix
USW00023183,2015-11-19,244,Phoenix
USW00023183,2015-11-20,261,Phoenix
USW00023183,2015-11-21,278,Phoenix
USW00023183,2015-11-22,267,Phoenix
USW00023183,2015-11-23,272,Phoenix
USW00023183,2015-11-24,261,Phoenix
USW00023183,2015-11-25,222,Phoenix
USW00023183,2015-11-26,178,Phoenix
USW00023183,2015-11-27,172,Phoenix
USW00023183,2015-11-28,172,Phoenix
USW00023183,2015-11-29,167,Phoenix
USW00023183,2015-11-30,161,Phoenix
USW00023183,2015-12-01,183,Phoenix
USW00023183,2015-12-02,217,Phoenix
USW00023183,2015-12-03,250,Phoenix
USW00023183,2015-12-04,228,Phoenix
USW00023183,2015-12-05,239,Phoenix
USW00023183,2015-12-06,261,Phoenix
USW00023183,2015-12-07,261,Phoenix
USW00023183,2015-12-08,239,Phoenix
USW00023183,2015-12-09,228,Phoenix
USW00023183,2015-12-10,256,Phoenix
USW00023183,2015-12-11,194,Phoenix
USW00023183,2015-12-12,167,Phoenix
USW00023183,2015-12-13,161,Phoenix
USW00023183,2015-12-14,128,Phoenix
USW00023183,2015-12-15,128,Phoenix
USW00023183,2015-12-16,133,Phoenix
USW00023183,2015-12-17,144,Phoenix
USW00023183,2015-12-18,217,Phoenix
USW00023183,2015-12-19,189,Phoenix
USW00023183,2015-12-20,183,Phoenix
USW00023183,2015-12-21,167,Phoenix
USW00023183,2015-12-22,139,Phoenix
USW00023183,2015-12-23,194,Phoenix
USW00023183,2015-12-24,194,Phoenix
USW00023183,2015-12-25,161,Phoenix
USW00023183,2015-12-26,133,Phoenix
USW00023183,2015-12-27,150,Phoenix
USW00023183,2015-12-28,150,Phoenix
USW00023183,2015-12-29,133,Phoenix
USW00023183,2015-12-30,156,Phoenix
USW00023183,2015-12-31,167,Phoenix
USW00023183,2016-01-01,194,Phoenix
USW00023183,2016-01-02,211,Phoenix
USW00023183,2016-01-03,222,Phoenix
USW00023183,2016-01-04,167,Phoenix
USW00023183,2016-01-05,139,Phoenix
USW00023183,2016-01-06,156,Phoenix
USW00023183,2016-01-07,122,Phoenix
USW00023183,2016-01-08,133,Phoenix
USW00023183,2016-01-09,150,Phoenix
USW00023183,2016-01-10,133,Phoenix
USW00023183,2016-01-11,161,Phoenix
USW00023183,2016-01-12,189,Phoenix
USW00023183,2016-01-13,189,Phoenix
USW00023183,2016-01-14,178,Phoenix
USW00023183,2016-01-15,156,Phoenix
USW00023183,2016-01-16,167,Phoenix
USW00023183,2016-01-17,200,Phoenix
USW00023183,2016-01-18,200,Phoenix
USW00023183,2016-01-19,206,Phoenix
USW00023183,2016-01-20,222,Phoenix
USW00023183,2016-01-21,217,Phoenix
USW00023183,2016-01-22,244,Phoenix
USW00023183,2016-01-23,228,Phoenix
USW00023183,2016-01-24,194,Phoenix
USW00023183,2016-01-25,194,Phoenix
USW00023183,2016-01-26,217,Phoenix
USW00023183,2016-01-27,211,Phoenix
USW00023183,2016-01-28,222,Phoenix
USW00023183,2016-01-29,222,Phoenix
USW00023183,2016-01-30,233,Phoenix
USW00023183,2016-01-31,244,Phoenix
USW00023183,2016-02-01,128,Phoenix
USW00023183,2016-02-02,128,Phoenix
USW00023183,2016-02-03,139,Phoenix
USW00023183,2016-02-04,178,Phoenix
USW00023183,2016-02-05,206,Phoenix
USW00023183,2016-02-06,233,Phoenix
USW00023183,2016-02-07,261,Phoenix
USW00023183,2016-02-08,294,Phoenix
USW00023183,2016-02-09,300,Phoenix
USW00023183,2016-02-10,300,Phoenix
USW00023183,2016-02-11,294,Phoenix
USW00023183,2016-02-12,306,Phoenix
USW00023183,2016-02-13,306,Phoenix
USW00023183,2016-02-14,278,Phoenix
USW00023183,2016-02-15,294,Phoenix
USW00023183,2016-02-16,306,Phoenix
USW00023183,2016-02-17,322,Phoenix
USW00023183,2016-02-18,278,Phoenix
USW00023183,2016-02-19,272,Phoenix
USW00023183,2016-02-20,300,Phoenix
USW00023183,2016-02-21,300,Phoenix
USW00023183,2016-02-22,294,Phoenix
USW00023183,2016-02-23,233,Phoenix
USW00023183,2016-02-24,250,Phoenix
USW00023183,2016-02-25,289,Phoenix
USW00023183,2016-02-26,311,Phoenix
USW00023183,2016-02-27,306,Phoenix
USW00023183,2016-02-28,300,Phoenix
USW00023183,2016-02-29,311,Phoenix
USW00023183,2016-03-01,317,Phoenix
USW00023183,2016-03-02,322,Phoenix
USW00023183,2016-03-03,328,Phoenix
USW00023183,2016-03-04,311,Phoenix
USW00023183,2016-03-05,267,Phoenix
USW00023183,2016-03-06,267,Phoenix
USW00023183,2016-03-07,217,Phoenix
USW00023183,2016-03-08,228,Phoenix
USW00023183,2016-03-09,267,Phoenix
USW00023183,2016-03-10,294,Phoenix
USW00023183,2016-03-11,294,Phoenix
USW00023183,2016-03-12,222,Phoenix
USW00023183,2016-03-13,256,Phoenix
USW00023183,2016-03-14,261,Phoenix
USW00023183,2016-03-15,294,Phoenix
USW00023183,2016-03-16,306,Phoenix
USW00023183,2016-03-17,311,Phoenix
USW00023183,2016-03-18,317,Phoenix
USW00023183,2016-03-19,322,Phoenix
USW00023183,2016-03-20,328,Phoenix
USW00023183,2016-03-21,333,Phoenix
USW00023183,2016-03-22,272,Phoenix
USW00023183,2016-03-23,239,Phoenix
USW00023183,2016-03-24,267,Phoenix
USW00023183,2016-03-25,294,Phoenix
USW00023183,2016-03-26,300,Phoenix
USW00023183,2016-03-27,306,Phoenix
USW00023183,2016-03-28,289,Phoenix
USW00023183,2016-03-29,211,Phoenix
USW00023183,2016-03-30,206,Phoenix
USW00023183,2016-03-31,228,Phoenix
USW00023183,2016-04-01,261,Phoenix
USW00023183,2016-04-02,283,Phoenix
USW00023183,2016-04-03,317,Phoenix
USW00023183,2016-04-04,333,Phoenix
USW00023183,2016-04-05,333,Phoenix
USW00023183,2016-04-06,361,Phoenix
USW00023183,2016-04-07,322,Phoenix
USW00023183,2016-04-08,278,Phoenix
USW00023183,2016-04-09,283,Phoenix
USW00023183,2016-04-10,228,Phoenix
USW00023183,2016-04-11,250,Phoenix
USW00023183,2016-04-12,278,Phoenix
USW00023183,2016-04-13,300,Phoenix
USW00023183,2016-04-14,317,Phoenix
USW00023183,2016-04-15,283,Phoenix
USW00023183,2016-04-16,272,Phoenix
USW00023183,2016-04-17,278,Phoenix
USW00023183,2016-04-18,300,Phoenix
USW00023183,2016-04-19,322,Phoenix
USW00023183,2016-04-20,344,Phoenix
USW00023183,2016-04-21,361,Phoenix
USW00023183,2016-04-22,361,Phoenix
USW00023183,2016-04-23,311,Phoenix
USW00023183,2016-04-24,311,Phoenix
USW00023183,2016-04-25,272,Phoenix
USW00023183,2016-04-26,250,Phoenix
USW00023183,2016-04-27,283,Phoenix
USW00023183,2016-04-28,244,Phoenix
USW00023183,2016-04-29,278,Phoenix
USW00023183,2016-04-30,278,Phoenix
USW00023183,2016-05-01,261,Phoenix
USW00023183,2016-05-02,311,Phoenix
USW00023183,2016-05-03,344,Phoenix
USW00023183,2016-05-04,389,Phoenix
USW00023183,2016-05-05,361,Phoenix
USW00023183,2016-05-06,267,Phoenix
USW00023183,2016-05-07,250,Phoenix
USW00023183,2016-05-08,272,Phoenix
USW00023183,2016-05-09,300,Phoenix
USW00023183,2016-05-10,328,Phoenix
USW00023183,2016-05-11,350,Phoenix
USW00023183,2016-05-12,383,Phoenix
USW00023183,2016-05-13,389,Phoenix
USW00023183,2016-05-14,383,Phoenix
USW00023183,2016-05-15,350,Phoenix
USW00023183,2016-05-16,333,Phoenix
USW00023183,2016-05-17,328,Phoenix
USW00023183,2016-05-18,306,Phoenix
USW00023183,2016-05-19,344,Phoenix
USW00023183,2016-05-20,372,Phoenix
USW00023183,2016-05-21,344,Phoenix
USW00023183,2016-05-22,317,Phoenix
USW00023183,2016-05-23,317,Phoenix
USW00023183,2016-05-24,322,Phoenix
USW00023183,2016-05-25,328,Phoenix
USW00023183,2016-05-26,294,Phoenix
USW00023183,2016-05-27,339,Phoenix
USW00023183,2016-05-28,361,Phoenix
USW00023183,2016-05-29,367,Phoenix
USW00023183,2016-05-30,350,Phoenix
USW00023183,2016-05-31,367,Phoenix
USW00023183,2016-06-01,383,Phoenix
USW00023183,2016-06-02,422,Phoenix
USW00023183,2016-06-03,450,Phoenix
USW00023183,2016-06-04,461,Phoenix
USW00023183,2016-06-05,450,Phoenix
USW00023183,2016-06-06,439,Phoenix
USW00023183,2016-06-07,417,Phoenix
USW00023183,2016-06-08,422,Phoenix
USW00023183,2016-06-09,406,Phoenix
USW00023183,2016-06-10,372,Phoenix
USW00023183,2016-06-11,400,Phoenix
USW00023183,2016-06-12,394,Phoenix
USW00023183,2016-06-13,378,Phoenix
USW00023183,2016-06-14,372,Phoenix
USW00023183,2016-06-15,383,Phoenix
USW00023183,2016-06-16,383,Phoenix
USW00023183,2016-06-17,411,Phoenix
USW00023183,2016-06-18,439,Phoenix
USW00023183,2016-06-19,478,Phoenix
USW00023183,2016-06-20,467,Phoenix
USW00023183,2016-06-21,439,Phoenix
USW00023183,2016-06-22,444,Phoenix
USW00023183,2016-06-23,444,Phoenix
USW00023183,2016-06-24,428,Phoenix
USW00023183,2016-06-25,422,Phoenix
USW00023183,2016-06-26,411,Phoenix
USW00023183,2016-06-27,433,Phoenix
USW00023183,2016-06-28,450,Phoenix
USW00023183,2016-06-29,411,Phoenix
USW00023183,2016-06-30,361,Phoenix
USW00023183,2016-07-01,367,Phoenix
USW00023183,2016-07-02,400,Phoenix
USW00023183,2016-07-03,417,Phoenix
USW00023183,2016-07-04,433,Phoenix
USW00023183,2016-07-05,439,Phoenix
USW00023183,2016-07-06,417,Phoenix
USW00023183,2016-07-07,411,Phoenix
USW00023183,2016-07-08,428,Phoenix
USW00023183,2016-07-09,439,Phoenix
USW00023183,2016-07-10,439,Phoenix
USW00023183,2016-07-11,433,Phoenix
USW00023183,2016-07-12,433,Phoenix
USW00023183,2016-07-13,428,Phoenix
USW00023183,2016-07-14,439,Phoenix
USW00023183,2016-07-15,439,Phoenix
USW00023183,2016-07-16,422,Phoenix
USW00023183,2016-07-17,406,Phoenix
USW00023183,2016-07-18,411,Phoenix
USW00023183,2016-07-19,417,Phoenix
USW00023183,2016-07-20,422,Phoenix
USW00023183,2016-07-21,444,Phoenix
USW00023183,2016-07-22,444,Phoenix
USW00023183,2016-07-23,439,Phoenix
USW00023183,2016-07-24,417,Phoenix
USW00023183,2016-07-25,417,Phoenix
USW00023183,2016-07-26,439,Phoenix
USW00023183,2016-07-27,444,Phoenix
USW00023183,2016-07-28,433,Phoenix
USW00023183,2016-07-29,444,Phoenix
USW00023183,2016-07-30,383,Phoenix
USW00023183,2016-07-31,389,Phoenix
USW00023183,2016-08-01,378,Phoenix
USW00023183,2016-08-02,378,Phoenix
USW00023183,2016-08-03,367,Phoenix
USW00023183,2016-08-04,378,Phoenix
USW00023183,2016-08-05,367,Phoenix
USW00023183,2016-08-06,411,Phoenix
